date,content,url,hashtags
2022-11-02 18:51:39+00:00,"Excellent idea since CEO'S and corporations are directly related to what caused Climate Change, through greed and pollution. https://t.co/FXIA2T3HfV",https://twitter.com/navvet96/status/1587880133402451968,
2022-11-02 17:56:28+00:00,"Lyric idea in a song about climate change and pollution:
Straw in a turtle makes me wanna murder

Nobody steal this its mine",https://twitter.com/bunkusgrimoire/status/1587866243557728258,
2022-11-02 15:47:20+00:00,"@mvankerkhove @KuzmanovicA @DrMikeRyan @DrTedros @gabbystern fellow infectious disease epidemiologist, we should put more research into stopping urbanisation, farming, western diet and air pollution and also more into understanding the long term health conditions, this is a good idea 😀",https://twitter.com/AllergyDisease/status/1587833745888927744,
2022-11-02 15:42:18+00:00,@ndtv @PKakkar_ Any idea when the No portfolio AAP CM of Delhi will resign over the day by day worsening pollution in Delhi . Or is everyone other than AAP responsible for pollution,https://twitter.com/harshadpatil78/status/1587832479242559493,
2022-11-02 14:43:48+00:00,"@BuckCllr @FullyChargedDan Blue hydrogen is and always will be pollution positive.
Green hydrogen is a great idea, but fresh water is more precious each day and desalinization is currently pollution positive.
Hydrogen uses more energy in creation than it delivers as electricity.
Rather like fusion.",https://twitter.com/Mr_Jacksonandon/status/1587817759546687488,
2022-11-02 14:41:32+00:00,"okay i stg i had this idea couple months ago to eliminate as much car pollution as we have, giant car/bus/subway type replace the roads with some kind of intricate tracks and it runs 24 hrs a day with multiple ones so maybe a stop every 5-10 mins https://t.co/Hisg3fXKTR",https://twitter.com/Noise_Backround/status/1587817187678556160,
2022-11-02 14:16:04+00:00,@ArvindKejriwal Construct a strong idea for river pollution etc  then do work fairly.,https://twitter.com/begabhishek/status/1587810777830129664,
2022-11-02 14:15:07+00:00,"AAP hai jo shayad try bhi Kar rahi hai pollution tackle karne ka.BJP/Congress wont even acknowledge such issues,public jitna chahe sir peet le.m wondering what can AAP govt do to finish all pollution.Dont see any1 giving idea/suggestion. Plainly criticizing only AAP for pollution https://t.co/R40Hv2kuXf",https://twitter.com/SinghVAbhimanyu/status/1587810540029505541,
2022-11-02 14:14:27+00:00,"Big Accusation By CM @BhagwantMann ji
That Center Govt didn't allow BioGas &amp; Stubble factories to operate &amp; setting up their plant in Punjab

Dear @narendramodi ji you really care People of India or comes up with idea to kill people through Pollution so u control population https://t.co/ClKkM2l89u",https://twitter.com/_Mayank_Mittal/status/1587810371095523329,
2022-11-02 13:00:10+00:00,@BBCMorningLive An excellent idea: we know that this measure will save lives. It will also reduce air pollution (which also costs and blights lives). But it might make urban driving 'less fun' for petrolheads.,https://twitter.com/GDRNorminton/status/1587791676357345283,
2022-11-02 12:50:05+00:00,"@ArvindKejriwal Jb Giv punjab me nhi thi tb punjab delhi to pollution de rhe h..ab gov punjab me he to..ap pure desh ko..
Gjb idea h #KejriwalFailsDelhi #GujaratElections2022  #DELHIPOLLUTION",https://twitter.com/pushpendra82879/status/1587789139683835904,"['KejriwalFailsDelhi', 'GujaratElections2022', 'DELHIPOLLUTION']"
2022-11-02 12:32:16+00:00,"@BBCMorningLive It's a great idea❣️
20mph speed limits can reduce deaths, injury, pollution and anxiety, and enable everyone - especially the young and the elderly, as well as walkers and cyclists - to use roads more safely where they live, shop, work, play and learn.",https://twitter.com/AltonClimate/status/1587784655478181888,
2022-11-02 12:13:56+00:00,"@rohini_sgh AAP hai jo shayad try bhi Kar rahi hai pollution tackle karne ka.BJP/Congress wont even acknowledge such issues,public jitna chahe sir peet le.m wondering what can AAP govt do to finish all pollution.Dont see any1 giving idea/suggestion. Plainly criticizing only AAP for pollution",https://twitter.com/SinghVAbhimanyu/status/1587780043110903809,
2022-11-02 11:49:08+00:00,"@elonmusk Dear Elon Musk, it wouldn't be a clever idea developing electric airplains-privatejets-helicopters  to provide air pollution? For sure you already have some of the best aerospace engineers cause of Space X, what else do you need money?",https://twitter.com/user6388362992/status/1587773801261301761,
2022-11-02 11:02:22+00:00,Punjab parali jala raha hai pollution Delhi mein hai ab kisko blame karegi Kejru n party so start questioning other states.. what an idea sir ji https://t.co/STdULPywt5,https://twitter.com/chhavi83/status/1587762030991196160,
2022-11-02 10:22:55+00:00,"@ArvindKejriwal Any idea what is monthly expense of a family, stopping development work but no work on pollution except advertisement In eight years",https://twitter.com/Dharmen07009025/status/1587752106563637248,
2022-11-02 10:11:34+00:00,This micro library housing books on environmental sustainability and pollution was installed by @WingifyEarth two weeks back at a Delhi school. Scores to follow in coming weeks. Reach out to us if idea appeals to us. Support #WingifyEarth for many such initiatives. https://t.co/vIM4tqRMIA https://t.co/KUDydyLrHh,https://twitter.com/WingifyEarth/status/1587749249193631745,['WingifyEarth']
2022-11-02 09:08:59+00:00,"@bertil_hatt @willnorman @Ldn_Ambulance @TfL @LBHF What happens to traffic and pollution if cars are banned in that section? And I don’t mean traffic and pollution ON THAT SECTION - which, like in every LTN, will obviously decrease. Will you too, try to sell the idea that cars will evaporate?",https://twitter.com/A4Residents/status/1587733500932898817,
2022-11-02 08:13:48+00:00,"""Hong Kong firm’s $1bn deal to sell stake in [English] water company receives cool response in UK after pollution controversies.""

Investors are finally getting the idea, the English water industry is a total basket case.

https://t.co/UPiOLfyLMf",https://twitter.com/Feargal_Sharkey/status/1587719613562994689,
2022-11-02 06:45:05+00:00,"Delhi pollution: AAP Minister Gopal Rai advocates for WFH, carpools; alleges Centre not cooperating https://t.co/oZQrn23wkH .
AAP govt is into completing two terms but yet they dont have any idea on reducing pollution and have good sense in putting false advertisements.",https://twitter.com/tweetshetty1/status/1587697285261320192,
2022-11-02 05:22:36+00:00,Sometimes it makes me wonder why a Wise man like our PM Mr Modi does not bring in a law thru Ordinance to begin with on controlling pollution? Any idea what's the larger plan?   @ndtv @sardesairajdeep @DBhaskarHindi @DBhaskarHindi @PCITweets @PMOIndia https://t.co/4U1BDhqOSt,https://twitter.com/RadheyR74374337/status/1587676528833597440,
2022-11-02 05:19:31+00:00,"@ArvindKejriwal @AamAadmiParty @msisodia Mere Dusman kejriwal,  ek good idea for you to control dehli pollution and make delhi green. Give some electric subsidy who grows big tree on there terrace. I hope you understand what I am saying. https://t.co/ONKu1aOMCy",https://twitter.com/eviaan_rajesh/status/1587675753722019840,
2022-11-02 03:14:48+00:00,"@rashtrapatibhvn madam 1st pure ģanga river by preventing dead bodies floating burning near pure river and polluting it 
Also firecŕackers agri waste smoke pollution stop ✋ 
So as u said we dont need new technologies old techie is goldy idea make it to process",https://twitter.com/SUNADVOCATES/status/1587644365941243904,
2022-11-02 03:06:15+00:00,@hallstrong1 that pollution goes down drains then into the sea and kills marine life. Great idea,https://twitter.com/jjroom101/status/1587642214598860800,
2022-11-02 02:56:45+00:00,@lalit30775 @AapKaGopalRai every time BS4 &amp; BS6 engine starts it emits lots of CO gas till CAT CON achieves 100 Degree temp. So ON/OFF idea on red lights is totally waste. Also there are too many red lights where timers are not working. Vehicles are plying throughout year without creating such pollution,https://twitter.com/Ssuperglow/status/1587639822906118144,
2022-11-02 02:54:39+00:00,@AamAadmiParty @ArvindKejriwal Bsdk janta bhee gaali de rahi hai tumhein. Do you have any idea hie much money is wasted on asthama medicines just because of your incompetence in  preventing parali burning and pollution. Have you ever seen small children on Nebulizers?? Bhag yahaan se,https://twitter.com/guptamitej/status/1587639293761433601,
2022-11-01 23:07:34+00:00,@GoutSurvivor @catturd2 Actually happened. Along with smog. We just fixed it by changing some things. Its a really bad idea to oppose climate hysteria by bringing up the successes of anti pollution measures.,https://twitter.com/JB_Kek/status/1587582148982472704,
2022-11-01 20:42:50+00:00,"@soon_slim @DiscePuer @CllrScottArthur the last estimates i saw was that motorists cost UK taxpayers about £2,500 per taxpayer a year. i have zero idea how they are paying their way? VED doesn't even cover the damage caused by pollution.",https://twitter.com/Tweetleman/status/1587545725948153856,
2022-11-01 19:42:48+00:00,"@BenObeseJecty Another greenwashing scheme!
Let’s reduce emissions by travelling more miles in less road space = more congestion and ⬆️ pollution.

Councillors have been sold a dud idea.",https://twitter.com/LornaBlane/status/1587530617276825600,
2022-11-01 18:52:54+00:00,"@BBCMorningLive Excellent idea, in line with international recommendations

Will save lives due to reduced harm from collisions and reduce air pollution -- these are the kinda interventions we need to reduce strain on the NHS",https://twitter.com/doc_matt_jacko/status/1587518059669032962,
2022-11-01 18:43:04+00:00,"@UnitedDulwich @DulwichCleanAir @Dulwichhamlet @dulwichinfants You clearly have no idea about the significant number of children impacted by the increased pollution created by LTNs. 
You clearly don't know the area very well at all but keep telling yourself that kids lungs are less important than yours 🙄",https://twitter.com/ChillySauce15/status/1587515585130381314,
2022-11-01 18:40:00+00:00,Tu kya bolega jhoothe makkar admi tere pass parali galane ka idea tha kaha gaya punjab ke parali ke karan kitna pollution ho raha delhi mein jawab de ghatiya insaan https://t.co/mnGcTdRP1v,https://twitter.com/VikashK11344262/status/1587514812090966016,
2022-11-01 18:29:46+00:00,"@BBCMorningLive Good idea. More safety, less pollution. Some people will moan. They will get used to it. And then it will become normal, like putting on a seatbelt or not smoking indoors.",https://twitter.com/CarabineLongue/status/1587512235169046529,
2022-11-01 18:27:50+00:00,"of thousands of dollars for new ones just for a car, imagine for large buses! And the cost of proper disposal is also thousands of dollars, as well as the pollution caused by the dead batteries!  And WHO will have the facilities to store or dispose of them properly!  GREAT IDEA!",https://twitter.com/msparkman_18/status/1587511750274023424,
2022-11-01 18:20:33+00:00,"@kanmani_v2 Suggest not to buy EV scooters or cars at this point. Though you may look on the point of pollution, there is a vast gap of recharging and non availability of charging stations.. Maybe you can park this idea to buy for the next 6-9 months Kanmani..",https://twitter.com/BullElder/status/1587509917766029312,
2022-11-01 17:25:14+00:00,"@rix_trevor @Mining_Atoms Maybe plastic waste is a better term?  Plastic isn’t pollution.  That’s why we wrap food and medicine and medical supplies in it. 

But interesting idea to use it more efficiently for sure.",https://twitter.com/joesanders33/status/1587495997764255745,
2022-11-01 17:02:09+00:00,"@TrentCrimmInd Excellent idea. Do share masks with children and the elderly—on average, they’re more sensitive to pollution exposure.",https://twitter.com/SanvalNasim/status/1587490186547630087,
2022-11-01 16:43:33+00:00,"@elonmusk @StephenKing Good idea, it will reduce ‘blue tick’ pollution.",https://twitter.com/pariwaar/status/1587485505691820039,
2022-11-01 15:59:31+00:00,"@dudulabNFT 🥚 Scholar
🥚 Long winding blue river,  verdant trees full of life.
🥚 Osmanthus cake
🥚 Industrialization of heavy pollution
🥚 Lane City",https://twitter.com/idea_list_/status/1587474424592113664,
2022-11-01 15:29:53+00:00,@LC1bully @willnorman There is no displaced traffic. The idea is a myth promoted by those that want to take no responsibility for pollution or road danger.,https://twitter.com/benjyminty/status/1587466965882470401,
2022-11-01 14:59:24+00:00,"@jboyle1223 @MarshaBlackburn The product is not usable. It requires too much money to refine, causes massive pollution to the air, and destroys the pipe from the inside by the amount of sand in it. It was a horrible idea to begin with.",https://twitter.com/dlkrallgenious/status/1587459295930638337,
2022-11-01 12:09:08+00:00,"""The idea of swimming in diluted poo didn't appeal to me."" The first caller to today's Call You and Yours on @BBCRadio4 right now - the subject is water pollution. #SewageScandal",https://twitter.com/jennylinford/status/1587416448640630785,['SewageScandal']
2022-11-01 12:00:29+00:00,"@RishadPremji Sir my idea may become small contribution in controlling the ""Pollution"" by using software but my idea need people like you Sir who can hear it and if possible implement it.",https://twitter.com/SarafarajHubli/status/1587414269976535042,
2022-11-01 11:19:43+00:00,"@ChSimonSU @LiorSteinberg @collspaces Electric taxi are an interesting idea. That said, one of its biggest problem is noise pollution and it is not an easy one to solve in urban area",https://twitter.com/Adev/status/1587404010977460224,
2022-11-01 07:19:04+00:00,@AapKaGopalRai America jessi country bi idea mang rahi hai itne pollution ke liye 😀😀😀,https://twitter.com/Lakhwindersaha3/status/1587343449229262848,
2022-11-01 04:23:07+00:00,@meadopark Bad idea running in this pollution,https://twitter.com/VibhuGroverr/status/1587299169685078016,
2022-11-01 02:05:09+00:00,"I’ve been trying to tell people this for a while now. This idea that if you - Jon or Jane Normal - just recycles, we can save the wold is bullshit. 

The problem is corporate, industrial, and military pollution. Not from the gen pop. https://t.co/zQH11hyzW1",https://twitter.com/OldLeafNick/status/1587264451467743237,
2022-10-31 23:01:10+00:00,@Brokekeyblader @BostonGlobe You got the wrong message then. Maybe this will be more clear. We need to address pollution. Renewable energy sources are a good idea. Shutting down fossil fuels before they are viable have got us in the mess Biden got us in that will soon prove dangerous.,https://twitter.com/Trendlaser_/status/1587218149895639042,
2022-10-31 21:24:09+00:00,"This idea that the government should respond to people's concerns about quality of life issues including street safety, noise pollution, and air quality is not a ""suburban sensibility,"" it's just having political power.",https://twitter.com/maxdubler/status/1587193733379784704,
2022-10-31 21:14:37+00:00,"Naude Dreyer, the co-founder of Ocean Conservation, told Xinhua, 'People watch our rescue videos online and get a better idea of the potential impacts of plastic pollution on ocean life. We believe it has been quite effective.'",https://twitter.com/nowthisnews/status/1587191335433506818,
2022-10-31 18:59:20+00:00,"Something strange is happening in Killar, Texas. After years of pollution… nature is biting back! 🦎 

I wrote this for my oldest! He came up with an idea of Killar (Killer) Geckos when he was around 6. 

Killar Geckos https://t.co/QkF3doGYqS",https://twitter.com/TheTripp21/status/1587157288430845961,
2022-10-31 18:21:43+00:00,@alexjonesAM1 Excellent idea. No crap pollution from unnecessary flights. Keep the greens from persecution of the old and sick.,https://twitter.com/Stephen78228877/status/1587147823153283073,
2022-10-31 17:07:23+00:00,"An Education Reform - Enhance Literacy, Earn Carbon Credits

An idea which can impact millions of students and earn huge carbon credits.
Providing Syllabus books against Refundable SD &amp; reissuance in next years. Save 80% cost &amp; reduce pollution.",https://twitter.com/Harpree18421441/status/1587129115895009280,
2022-10-31 17:05:54+00:00,"They have done it to rain water in certain places, so it would not be a surprise. They are saying rain water is undrinkable because of pollution, that is another way to commodify. Next steps, pollute the atmosphere, so you can charge for clean air? There's a business idea!!! https://t.co/HA9pYp7gzS",https://twitter.com/Gone2DarkSide/status/1587128743784488961,
2022-10-31 17:04:15+00:00,"@sunscreenpls @salter_tom @JustStop_Oil @cameraZoe Wrong. Activists have realised that there is nothing to back up 'global warming' by pollution. That's why they changed it to a 'catch-all' Climate Change. It's a cycle, caused by irregularities within the solar system. You snow flakes have no idea.",https://twitter.com/Roy25739758/status/1587128327009091584,
2022-10-31 16:09:49+00:00,"A threat to unite the world
“In searching for a new enemy to unite us we came up with the idea that pollution, global warming, water shortages and the like would fit the bill. The real enemy then is humanity itself. “
The First Global Revolution- Club Of Rome 1991",https://twitter.com/pinebarrens72/status/1587114629792243713,
2022-10-31 16:00:02+00:00,"A new study shows air pollution from human-made sources is more dangerous to patients with some lung diseases than others. Dr. Gillian Goobie says “We now have a better idea of which specific particles are causing the most harm for these patients,"" 
https://t.co/WWbTtZfmAV",https://twitter.com/UPMCnews/status/1587112168184348672,
2022-10-31 14:37:06+00:00,"@ClubOfRome @Earth4All_ @CEENRG @BennettInst @AngliaRuskin @CambridgeLandEc @cambridge_uccri @Cambridge_Uni @UN's @ClubOfRome ""First Global Revolution"": ""searching for a new enemy to unite us, we came up with the idea that pollution, the threat of global warming, water shortages, famine"", etc (Pandemics?) ""would fit the bill"" ""The real enemy is humanity itself.” https://t.co/CD4nv9RyKp",https://twitter.com/WAPFLondon/status/1587091298233761792,
2022-10-31 14:22:10+00:00,"@ClubOfRome @Earth4All_ @ottoscharmer1 @UN's @ClubOfRome ""First Global Revolution"": ""searching for a new enemy to unite us, we came up with the idea that pollution, the threat of global warming, water shortages, famine"", etc (Pandemics?) ""would fit the bill"" ""The real enemy is humanity itself.” https://t.co/CD4nv9RyKp",https://twitter.com/WAPFLondon/status/1587087537285337090,
2022-10-31 13:31:27+00:00,Political cartoon puzzles to kick off a week of looking into the air pollution problem with my Contemporary World Issues students! Thanks @JillWebs for the idea! #sschat #edchat https://t.co/e4OI03vHJ9,https://twitter.com/MissGreenwell96/status/1587074774433517569,"['sschat', 'edchat']"
2022-10-31 13:27:04+00:00,Promising idea but will this really work at room scale?  Let's ask the @indoorchem community - @allenhgoldstein @ChemDelphine @stephensbrent @WaringIAQ @CorsIAQ  Neoplants Hopes to Curb Indoor Air Pollution with Bioengineered House Plants https://t.co/naSb0T6uAJ via @GENbio,https://twitter.com/polsiewski/status/1587073671964893185,
2022-10-31 12:59:26+00:00,@SkyNews Pretty stupid idea having all these politicians flying to a country causing more pollution to have a meeting about the climate 🤡,https://twitter.com/CryptoCoinShops/status/1587066718140174338,
2022-10-31 12:55:29+00:00,"@KittyEldritch But also I think using it as the primary heat source on a nationwide scale is an awful idea, because then you've got dramatically increased air pollution in the cold months.",https://twitter.com/NeolithicSheep/status/1587065723515461635,
2022-10-31 12:49:40+00:00,"@alexmeshkin Compulsory N95 masks and testing?? You CANNOT do this in a free country. We don’t live in an authoritarian dystopia like China. Also, do you have any idea how much plastic waste that would produce or do you advocate for the pollution of our planet so much that you don’t care?",https://twitter.com/EmeraldCityMD/status/1587064260953251841,
2022-10-31 12:41:20+00:00,"private fisheries, important part of Magna Carta was reducing extent of Royal Forest. Above all the idea that the sea is inexhaustible, it can endlessly supply fish, absorb any amount of pollution.",https://twitter.com/AmiesPhilip/status/1587062162111053825,
2022-10-31 12:29:11+00:00,@floracozzi @nytimes Or are you hung up on the idea that “personal response responsibility” is the solution? Cuz while ya that’s good it does. I thing to address around 70% of pollution generated,https://twitter.com/chronokiller666/status/1587059104941543427,
2022-10-31 12:25:01+00:00,"Did you know a robot fish could soon provide a solution to microplastic pollution? If this idea takes off, it could have a major role to play in removing microplastics from our oceans. Learn more about the robot fish: https://t.co/ZAD6weI7Lc #COP27 #Climateaction https://t.co/cd2BHPpZEv",https://twitter.com/BSI_UK/status/1587058058643099650,"['COP27', 'Climateaction']"
2022-10-31 10:29:49+00:00,"@ndtv Yeah u talked about Air pollution , that is good after and before every Diwali u come up with this idea ,
But never have u spoken about Yamuna (every 5 years Keju tells to clean the mess )

Exchanged hands or got another sponsor as in name of KEJU",https://twitter.com/pubg_sellin/status/1587029066330550272,
2022-10-31 09:53:05+00:00,"@KHayhoe Uh huh
Global warming was announced in the 80's &amp; literally no one has done anything, except eat more &amp; more animals &amp; make more &amp; more pollution

The idea of people doing anything different from what they're doing is insanity

Humans refuse to change, &amp; that will kill everything",https://twitter.com/darlingkillers/status/1587019821719654401,
2022-10-31 09:39:15+00:00,"@ameesha_patel @my Welcome to Delhi.

Sorry for pollution. Stay inside for a few more days.
Its a better idea to stay inside and do such events.

Best of luck.
Stay safe",https://twitter.com/RavishKatyal/status/1587016342187945984,
2022-10-31 08:06:52+00:00,@Tcepsa @NeolithicSheep I’m glad we agree that it’s a terrible idea because it creates a ton of pollution.,https://twitter.com/jen_aradia/status/1586993092477194241,
2022-10-31 05:20:42+00:00,"Ghastly idea: forestry minimising impact on colony! What? Destroying habitat, food sources, causing noise, vibration and air pollution? That's ok then? Another regulatory losing public confidence -NB DCCEW https://t.co/OAuD3Zkvi5",https://twitter.com/open5book/status/1586951273357582336,
2022-10-31 05:09:23+00:00,"Widespread wood heating is a fucking terrible idea that will lead to increased particulate air pollution with concomitant increased cases of chronic health problems like asthma, especially in children. https://t.co/yOmLdNkTV4",https://twitter.com/NeolithicSheep/status/1586948424544518144,
2022-10-31 00:58:15+00:00,"@jacquep Apart from small, isolated, sewage blunders and salmon farming contamination (may be a serious issue) there don't seem to be any major Scottish water pollution issues.
The idea the Tories would do better is, as usual, ridiculous.",https://twitter.com/KennethMLK/status/1586885225409306624,
2022-10-31 00:38:43+00:00,@AVmartycarr My neighbors hate I idea of rezone my area and developers build 4 9 stories apt be less green space more pollution and people looking in other people unit and no one willing to stop them of build the apts,https://twitter.com/567trevor/status/1586880310930726912,
2022-10-30 22:10:10+00:00,"@JamesBradleyCA What is your plan? Your platform? What are you going to DO?  How will you fix the infrastructure, medical care, pollution, living wages?   Not one single idea, just hate speech about the other side",https://twitter.com/RobertJReinhard/status/1586842927032049669,
2022-10-30 21:23:24+00:00,"halloween costume idea: dress like a leather daddy and say that you're BPA pollution.  when people are confused, explain that you're gonna end up inside an effeminate man later.",https://twitter.com/8chabard/status/1586831156099416064,
2022-10-30 20:53:14+00:00,"@Refuse_Nick2342 @CooperativeBank @UN's @ClubOfRome ""First Global Revolution"": ""searching for a new enemy to unite us, we came up with the idea that pollution, the threat of global warming, water shortages, famine"", etc (Pandemics?) ""would fit the bill"" ""The real enemy is humanity itself.” https://t.co/CD4nv9RyKp",https://twitter.com/WAPFLondon/status/1586823566254919680,
2022-10-30 19:40:13+00:00,"@mvankerkhove @WHO maria if we provide scientific proposition to stop urbanisation and farming, pollution and western diet and increase functional demand in the environment to allow for gain of function growth and development in humans for better health it's a good idea huh? https://t.co/Po683nF8EN",https://twitter.com/AllergyDisease/status/1586805191176704000,
2022-10-30 19:08:37+00:00,"@Ravi_Juneja @DouglasKMurray Yes, I thought people who said it were idiots but then I bothered to look at the actual science and data. We've never needed oil with all its pollution but the really dim idea is that all mankind, who could stand on the Isle of White, are more powerful than the sun.",https://twitter.com/Munkypark/status/1586797238944206855,
2022-10-30 18:48:08+00:00,@MarkGale @Merton_Council @cllr_alambritis @CllrCarolineRav @MPSRavensbury @MarkGale any idea what this new camera is👇🏻 It points towards the bridge on @BishopsfordRoad and outside @OfficialTmufc &amp; opposite the @Esso_GB petrol station. @MPSRavensbury @Merton_Council @CllrCarolineRav @cllr_alambritis @SuttonCouncil Anyone know? Not the pollution camera. https://t.co/IsY52SccnL,https://twitter.com/BishopsfordRoad/status/1586792084899565570,
2022-10-30 18:38:33+00:00,tbf dotrice’s whole idea is kind of rad? solve global warming and pollution with one (1) easy trick,https://twitter.com/gullbones/status/1586789669643210753,
2022-10-30 18:13:32+00:00,"@tree_mana @EthanEt63817108 @Fembub But it seems more CO2 pollution from burning a refinery... :V
Maybe we need another good idea that is better and less polluting.
How about the world general strike? :^",https://twitter.com/PEOPLEGUN1/status/1586783377243262976,
2022-10-30 18:13:22+00:00,"@drGerson15 @explorator67 @BNONews Thanks for letting me know about my IQ. 

First western countries pollute the environment then they come up with idea to outsource there pollution to countries having big market and cheap workforce.

https://t.co/3dSDiFjitl

https://t.co/Hg1OIGlQGA https://t.co/38M3xgd2xF",https://twitter.com/chotushaktimaan/status/1586783331990937600,
2022-10-30 18:11:31+00:00,"What nightmare of light pollution is on #countryfile - what idiot’s idea was it to fill all those beautiful, dark places with prancing humans carrying lights",https://twitter.com/apeasbrain/status/1586782869166641153,['countryfile']
2022-10-30 18:10:31+00:00,I already have a general idea on how to create a formula to end pollution. I will map it out at the university and Matthew will create the logistics &amp; be the brains and leader of this phenomenal creation! 😃,https://twitter.com/Advinc1Melanie/status/1586782615519887360,
2022-10-30 17:20:54+00:00,"@garrett_horsch @Fallout Lastly, the idea that EVs simply shift pollution elsewhere is a bit misinformed. If you were to run a gas generator and use it to power an EV, you'd use about a quarter of what you'd use running a gas car",https://twitter.com/lacergunn/status/1586770130222071813,
2022-10-30 16:24:21+00:00,"@dirtyhorse31 @KatFloofy @Distinctive777 @ambrrrumbrrr @KentuckyReside2 @_tsaro @tylernewcomb_ Yeah that's actually a great idea, it would reduce traffic deaths and pollution!",https://twitter.com/tjsheridan69420/status/1586755897451233281,
2022-10-30 14:44:09+00:00,"@WelshGoodLife @HML5150 @realchasegeiser You clearly have no idea that geographic segregation is still very real. You clearly have no idea how that impacts peoples' lives, their access to resources/opportunities, or their proximity to things like crime and pollution. Your white privilege/general ignorance is showing",https://twitter.com/spicey_sean/status/1586730682943930370,
2022-10-30 12:42:46+00:00,@pkiely3 @gavinjdaly @IFAmedia @ethicalfarmIE @thejournal_ie Here is an idea..the museum of natural history could actually have a much more “historical “ crib with camels 😉 stuffed animals can’t be fed the wrong food and aren’t bothered by fireworks or pollution,https://twitter.com/pleasedonotbend/status/1586700136746569729,
2022-10-30 11:38:26+00:00,"@RepAndyBiggsAZ What is your plan? Your platform? What are you going to DO?  How will you fix the infrastructure, medical care, pollution, living wages?   Not one single idea, just hate speech about the other side.",https://twitter.com/RobertJReinhard/status/1586683947244818436,
2022-10-30 10:50:58+00:00,"@ShiftCircuit This year I drew one of my hedgehogs disguised as Aquaman,but with a more sinister and dark air.  He is an Aquaman affected by the pollution of the seas and being half mutated by the radioactive fluids dumped into the sea.  As it was for Halloween drawing I came up with that idea https://t.co/kvZ4cH45TH",https://twitter.com/LegendQueen01/status/1586672002076663808,
2022-10-30 09:32:46+00:00,"@lorrain00414525 What a great idea. However that would spoil their Photo opportunities, the main reason most travel there (creating more pollution on the way). Well done Rishi &amp; King Charles III for not attending
@lorrain00414525 @RishiSunak @theRSAorg",https://twitter.com/techsconsult/status/1586652321353703425,
2022-10-30 09:26:07+00:00,"@PostTruthIndia @ArvindKejriwal free illaz ??? free water but poor water quality , free bus travel only to women not for oldies ....free education but where ?....pollutants in yamuna, pollution ,unemployment ,traffic jam in the rainy days ...above all mohalla clinic was a superb idea hai na",https://twitter.com/amiet02162952/status/1586650648409698304,
2022-10-30 07:12:33+00:00,"Indonesia wants to reach net-zero plastic pollution by 2040. Do you have an idea to help them? https://t.co/1BHrU4QSQz @WEFUpLink #Ocean #PlasticPollution
rt @wef https://t.co/UT3ePIVC3j",https://twitter.com/CsuiteTechPoint/status/1586617036054077440,"['Ocean', 'PlasticPollution']"
2022-10-30 04:55:24+00:00,"@JSteblyk @GreenGoblin282 @RachelNotley Regardless carbon tax was a bad idea without a border tax, any economist could tell you we are mostly just outsourcing pollution to China.

We actually still share an at ops with them, so that doesn't help us ONE BIT",https://twitter.com/TrashPandaGiant/status/1586582519520333825,
2022-10-30 02:27:44+00:00,"@ioisours @metpoliceuk @ediz1975 ref
1 Data from @DfTstats re: revised data
2 Articles in @Telegraph and @thetimes re clogged streets and impact on disabled 
3 @haringeycouncil EQIA re no idea of impact of traffic of LTNs
4 @IslingtonBC re inc air pollution 
5 @HWHaringey re impact on disabled",https://twitter.com/DifficultParent/status/1586545355646287873,
2022-10-29 21:54:22+00:00,"@terry__dog @aaronhoyland I had no idea that making solar panels caused so much pollution. My energy company gave me the choice of green energy and asked if I wanted it from solar, hydro or wind - I picked wind. Not sure why you don't believe that, but anyway.",https://twitter.com/ekempb/status/1586476561246875648,
2022-10-29 21:15:25+00:00,"Could really do with one of these woke lefty sacked Twitter devs offering to help @OneSkyCollab save the planet (starting with plastic pollution).

EVERYONE loves our idea. Just need to get it up and running. 

#Web3 #ClimateEmergency #plasticpollution https://t.co/6k8grCKaGq https://t.co/vCjX81wxZA",https://twitter.com/HowManyMiles_/status/1586466760118571008,"['Web3', 'ClimateEmergency', 'plasticpollution']"
2022-10-29 19:56:56+00:00,"@YvonneSchulte16 @GP500 @dorfman_p Germany is much less vulnerable to 14 metre high tsunamis than Japan, so upgrading its reactors would have been a better idea. The reactors were replaced with coal power stations, which kill thousands of people each year due to air pollution.",https://twitter.com/Vayod3/status/1586447010999275521,
2022-10-29 18:03:00+00:00,"@Mining_Atoms Only biodiesel from used oils is a good idea &amp; reduces pollution from used oil, though the quantity is rather negligible to world needs.",https://twitter.com/Mo_Hafez11/status/1586418338195857408,
2022-10-29 17:39:33+00:00,"@madinatoure @errollouis @NYCMayor Anybody have any idea what exactly this means for ventilation and air filtration? (Cc @Mssarahmssarah) I'm hearing an awful lot of talk (rightfully) about asthma from outdoor air pollution, but not much at all about the multiple ongoing respiratory pandemics... https://t.co/Ewj6mXbKSQ",https://twitter.com/ariccio/status/1586412437179609089,
2022-10-29 17:32:48+00:00,"142 billionaires in India and yet not one can propose an idea or execute something substantial to curb air pollution. I wish we had some like @elonmusk for India who is a problem solver. 
@vijayshekhar @kunalb11  @anandmahindra I believe you don’t dream of this India. @ndtv https://t.co/37D8aF19So",https://twitter.com/itspulkitverma/status/1586410736334479360,
